entry_date,exit_date,entry_price,exit_price,stop,target_1,target_2,shares,pnl,pnl_pct,exit_reason,hold_days,atr,symbol,strategy
2025-11-25 00:00:00+05:30,2025-12-01 00:00:00+05:30,252.45,252.45,232.65,285.45,301.95,101,0.0,0.0,stop_loss,5,16.5,SWARAJ-ST,Gap Up
2026-02-10 00:00:00+05:30,2026-02-13 00:00:00+05:30,588.0,551.14,551.14,649.43,680.14,54,-1990.29,-6.27,stop_loss,4,30.71,SWELECTES,Gap Up
2026-02-01 00:00:00+05:30,2026-02-01 00:00:00+05:30,765.1,725.84,725.84,830.54,863.25,50,-1963.07,-5.13,stop_loss,1,32.72,SYRMA,Gap Up
2026-02-04 00:00:00+05:30,2026-02-06 00:00:00+05:30,651.9,595.72,595.72,745.53,792.34,35,-1966.2,-8.62,stop_loss,3,46.81,TAC-SM,Gap Up
2025-12-23 00:00:00+05:30,2025-12-29 00:00:00+05:30,211.0,192.85,192.85,241.25,256.37,110,-1996.22,-8.6,stop_loss,4,15.12,TAINWALCHM,Gap Up
2026-02-10 00:00:00+05:30,2026-02-10 00:00:00+05:30,208.0,193.4,193.4,232.33,244.5,136,-1985.44,-7.02,stop_loss,1,12.17,TAINWALCHM,Gap Up
2026-02-10 00:00:00+05:30,2026-02-20 00:00:00+05:30,595.0,565.95,558.67,655.55,685.82,55,-1597.75,-4.88,max_hold,8,30.28,TANKUP-ST,Gap Up
2026-01-27 00:00:00+05:30,2026-01-27 00:00:00+05:30,478.6,455.2,455.2,517.59,537.09,85,-1988.64,-4.89,stop_loss,1,19.5,TANLA,Gap Up
2026-02-10 00:00:00+05:30,2026-02-16 00:00:00+05:30,284.0,266.37,266.37,313.39,328.09,113,-1992.74,-6.21,stop_loss,5,14.7,TARIL,Gap Up
2026-01-14 00:00:00+05:30,2026-01-16 00:00:00+05:30,54.45,51.75,51.75,58.95,61.2,740,-1998.63,-4.96,stop_loss,2,2.25,TARMAT,Gap Up
2026-02-04 00:00:00+05:30,2026-02-05 00:00:00+05:30,7363.5,7016.49,7016.49,7941.86,8231.04,5,-1735.07,-4.71,stop_loss,2,289.18,TASTYBITE,Gap Up
2025-12-22 00:00:00+05:30,2025-12-30 00:00:00+05:30,5410.5,5253.17,5253.17,5672.71,5803.82,12,-1887.94,-2.91,stop_loss,6,131.11,TATAELXSI,Gap Up
2025-11-27 00:00:00+05:30,2025-11-28 00:00:00+05:30,770.0,744.32,744.32,812.79,834.19,77,-1977.03,-3.33,stop_loss,2,21.4,TATAINVEST,Gap Up
2026-02-04 00:00:00+05:30,2026-02-13 00:00:00+05:30,634.25,634.25,607.24,679.27,701.78,74,0.0,0.0,stop_loss,8,22.51,TATAINVEST,Gap Up
2025-11-28 00:00:00+05:30,2025-12-10 00:00:00+05:30,15.84,17.55,15.15,16.98,17.55,2916,4165.71,9.02,target_2,9,0.57,TATSILV,Gap Up
2026-01-28 00:00:00+05:30,2026-01-30 00:00:00+05:30,33.11,30.18,30.18,37.99,40.43,682,-1998.07,-8.85,stop_loss,3,2.44,TATSILV,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,26.0,22.32,21.73,33.11,36.67,468,-1722.24,-14.15,max_hold,10,3.56,TATSILV,Gap Up
2026-02-04 00:00:00+05:30,2026-02-04 00:00:00+05:30,276.95,261.75,261.75,302.29,314.95,131,-1991.39,-5.49,stop_loss,1,12.67,TAURIAN-SM,Gap Up
2026-02-02 00:00:00+05:30,2026-02-02 00:00:00+05:30,247.95,235.05,235.05,269.46,280.21,154,-1987.26,-5.2,stop_loss,1,10.75,TECHERA-SM,Gap Up
2026-02-02 00:00:00+05:30,2026-02-04 00:00:00+05:30,16.0,14.17,14.17,19.05,20.58,1091,-1998.4,-11.45,stop_loss,3,1.53,TECILCHEM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-13 00:00:00+05:30,1766.1,1701.07,1701.07,1874.49,1928.68,30,-1950.94,-3.68,stop_loss,8,54.19,TEGA,Gap Up
2025-12-15 00:00:00+05:30,2026-01-05 00:00:00+05:30,265.0,300.05,246.66,295.56,310.85,109,1892.7,6.55,max_hold,10,15.28,TEJASCARGO-SM,Gap Up
2026-02-10 00:00:00+05:30,2026-02-11 00:00:00+05:30,457.55,425.66,425.66,510.7,537.28,62,-1977.18,-6.97,stop_loss,2,26.58,TERASOFT,Gap Up
2025-12-24 00:00:00+05:30,2026-01-01 00:00:00+05:30,16.88,15.27,15.27,19.56,20.9,1243,-1998.74,-9.53,stop_loss,6,1.34,TFL,Gap Up
2025-12-26 00:00:00+05:30,2026-01-01 00:00:00+05:30,79.0,74.09,74.09,87.19,91.28,407,-1998.95,-6.22,stop_loss,5,4.09,TGL-ST,Gap Up
2026-01-22 00:00:00+05:30,2026-01-22 00:00:00+05:30,3987.0,3712.1,3712.1,4445.17,4674.26,7,-1924.32,-6.89,stop_loss,1,229.09,THANGAMAYL,Gap Up
2026-02-05 00:00:00+05:30,2026-02-18 00:00:00+05:30,105.8,99.99,96.63,121.09,128.74,217,-1260.77,-5.49,max_hold,10,7.65,THEINVEST,Gap Up
2026-02-05 00:00:00+05:30,2026-02-06 00:00:00+05:30,35.0,32.56,32.56,39.06,41.1,820,-1999.63,-6.97,stop_loss,2,2.03,TIGERLOGS,Gap Up
2026-02-13 00:00:00+05:30,2026-02-13 00:00:00+05:30,36.5,33.81,33.81,40.99,43.24,742,-1999.58,-7.38,stop_loss,1,2.25,TIGERLOGS,Gap Up
2026-02-04 00:00:00+05:30,2026-02-12 00:00:00+05:30,2256.0,2589.19,2122.72,2478.13,2589.19,15,3887.25,11.49,target_2,7,111.06,TIIL,Gap Up
2026-02-04 00:00:00+05:30,2026-02-05 00:00:00+05:30,2510.0,2403.18,2403.18,2688.03,2777.04,18,-1922.71,-4.26,stop_loss,2,89.01,TIINDIA,Gap Up
2026-02-04 00:00:00+05:30,2026-02-16 00:00:00+05:30,245.71,227.2,227.2,276.56,291.99,108,-1999.36,-7.53,stop_loss,9,15.43,TIL,Gap Up
2026-01-05 00:00:00+05:30,2026-01-05 00:00:00+05:30,197.25,190.48,190.48,208.54,214.18,295,-1997.82,-3.43,stop_loss,1,5.64,TIMETECHNO,Gap Up
2026-02-04 00:00:00+05:30,2026-02-05 00:00:00+05:30,3165.1,3037.12,3037.12,3378.4,3485.05,15,-1919.7,-4.04,stop_loss,2,106.65,TIMKEN,Gap Up
2025-12-22 00:00:00+05:30,2026-01-05 00:00:00+05:30,439.7,422.65,398.06,509.1,543.8,48,-818.4,-3.88,max_hold,10,34.7,TIPSFILMS,Gap Up
2025-12-02 00:00:00+05:30,2025-12-08 00:00:00+05:30,536.05,519.75,519.75,563.22,576.81,122,-1988.95,-3.04,stop_loss,5,13.59,TMB,Gap Up
2026-02-13 00:00:00+05:30,2026-02-20 00:00:00+05:30,69.25,68.9,65.02,76.3,79.83,472,-165.2,-0.51,max_hold,6,3.53,TPLPLASTEH,Gap Up
2026-02-11 00:00:00+05:30,2026-02-13 00:00:00+05:30,38.0,34.74,34.74,43.43,46.15,613,-1998.2,-8.58,stop_loss,3,2.72,TRACXN,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,540.3,590.5,510.64,589.73,614.44,67,1656.6,4.58,max_hold,10,24.71,TRANSRAILL,Gap Up
2026-02-11 00:00:00+05:30,2026-02-16 00:00:00+05:30,151.0,140.24,140.24,168.93,177.89,185,-1990.07,-7.12,stop_loss,4,8.96,TRANSTEEL-SM,Gap Up
2026-01-01 00:00:00+05:30,2026-02-06 00:00:00+05:30,25.5,24.33,24.33,27.44,28.41,1715,-1999.2,-4.57,stop_loss,5,0.97,TRANSWIND-ST,Gap Up
2025-12-01 00:00:00+05:30,2025-12-09 00:00:00+05:30,265.0,249.91,249.91,290.14,302.72,132,-1991.43,-5.69,stop_loss,7,12.57,TREJHARA-BE,Gap Up
2026-01-23 00:00:00+05:30,2026-02-02 00:00:00+05:30,25.4,23.73,23.73,28.18,29.57,1197,-1998.65,-6.57,stop_loss,7,1.39,TREL,Gap Up
2026-01-20 00:00:00+05:30,2026-01-22 00:00:00+05:30,16.6,18.13,15.99,17.62,18.13,3263,4164.88,7.69,target_2,3,0.51,TRIDHYA-SM,Gap Up
2026-02-10 00:00:00+05:30,2026-02-19 00:00:00+05:30,13.75,13.5,12.4,15.99,17.11,1486,-371.5,-1.82,max_hold,5,1.12,TRIDHYA-SM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,376.25,396.65,357.06,408.24,424.23,104,2121.6,5.42,max_hold,10,15.99,TRIVENI,Gap Up
2026-01-07 00:00:00+05:30,2026-01-09 00:00:00+05:30,79.7,76.32,76.32,85.33,88.14,592,-1999.27,-4.24,stop_loss,3,2.81,TROM-SM,Gap Up
2026-02-12 00:00:00+05:30,2026-02-18 00:00:00+05:30,75.9,70.14,70.14,85.5,90.3,347,-1998.72,-7.59,stop_loss,5,4.8,TROM-SM,Gap Up
2025-11-25 00:00:00+05:30,2025-12-01 00:00:00+05:30,9.2,8.57,8.57,10.25,10.78,3161,-1999.56,-6.88,stop_loss,5,0.53,TRU,Gap Up
2026-02-04 00:00:00+05:30,2026-02-11 00:00:00+05:30,386.55,448.4,361.81,427.79,448.4,80,4123.57,13.33,target_2,6,20.62,TRUALT,Gap Up
2026-01-19 00:00:00+05:30,2026-01-23 00:00:00+05:30,46.45,44.58,44.58,49.56,51.12,1070,-1999.37,-4.02,stop_loss,5,1.56,TRUST-SM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-06 00:00:00+05:30,45.5,42.44,42.44,50.61,53.16,652,-1997.91,-6.73,stop_loss,3,2.55,TRUST-SM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-16 00:00:00+05:30,455.25,426.04,426.04,503.94,528.28,68,-1986.38,-6.42,stop_loss,9,24.34,TSFINV,Gap Up
2026-02-01 00:00:00+05:30,2026-02-05 00:00:00+05:30,403.95,391.72,391.72,424.33,434.52,163,-1993.02,-3.03,stop_loss,5,10.19,TVSELECT-BE,Gap Up
2026-01-14 00:00:00+05:30,2026-01-16 00:00:00+05:30,108.0,103.95,103.95,114.75,118.12,493,-1996.23,-3.75,stop_loss,2,3.37,TVSSCS,Gap Up
2025-12-11 00:00:00+05:30,2025-12-12 00:00:00+05:30,6.44,7.65,5.95,7.25,7.65,4122,4166.16,15.69,target_2,2,0.4,TVVISION-BE,Gap Up
2026-02-06 00:00:00+05:30,2026-02-09 00:00:00+05:30,164.8,189.98,154.73,181.59,189.98,198,4155.17,12.73,target_2,2,8.39,UEL,Gap Up
2026-02-04 00:00:00+05:30,2026-02-11 00:00:00+05:30,486.0,522.55,471.38,510.36,522.55,136,4141.93,6.27,target_2,6,12.18,UFLEX,Gap Up
2026-01-06 00:00:00+05:30,2026-01-13 00:00:00+05:30,58.44,56.77,56.77,61.23,62.62,1195,-1999.41,-2.86,stop_loss,6,1.39,UJJIVANSFB,Gap Up
2025-12-11 00:00:00+05:30,2025-12-24 00:00:00+05:30,5.11,5.11,4.52,6.1,6.6,3362,0.0,0.0,max_hold,10,0.5,UMESLTD,Gap Up
2026-02-05 00:00:00+05:30,2026-02-18 00:00:00+05:30,4.54,4.63,3.97,5.5,5.97,3487,313.83,1.98,max_hold,10,0.48,UMESLTD,Gap Up
2026-01-27 00:00:00+05:30,2026-02-03 00:00:00+05:30,81.0,95.1,75.36,90.4,95.1,354,4160.13,14.51,target_2,7,4.7,UMIYA-MRO,Gap Up
2026-02-04 00:00:00+05:30,2026-02-06 00:00:00+05:30,414.95,395.4,395.4,447.53,463.82,102,-1993.81,-4.71,stop_loss,3,16.29,UNICHEMLAB,Gap Up
2026-02-17 00:00:00+05:30,2026-02-20 00:00:00+05:30,30.25,30.6,27.57,34.72,36.96,745,260.75,1.16,max_hold,3,2.24,UNILEX-SM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,488.1,488.1,462.87,530.14,551.16,79,0.0,0.0,stop_loss,10,21.02,UNIPARTS,Gap Up
2026-01-02 00:00:00+05:30,2026-01-08 00:00:00+05:30,5.99,5.72,5.72,6.45,6.67,7314,-1999.86,-4.56,stop_loss,5,0.23,UNITECH,Gap Up
2026-02-06 00:00:00+05:30,2026-02-10 00:00:00+05:30,5.13,6.11,4.74,5.79,6.11,5083,4165.42,15.97,target_2,3,0.33,UNITECH,Gap Up
2025-12-29 00:00:00+05:30,2026-01-09 00:00:00+05:30,461.8,472.3,449.25,482.71,493.17,159,829.5,1.13,max_hold,10,10.46,UNITEDTEA,Gap Up
2025-12-24 00:00:00+05:30,2025-12-31 00:00:00+05:30,204.0,191.81,191.81,224.31,234.46,164,-1998.5,-5.97,stop_loss,5,10.16,URAVIDEF,Gap Up
2025-12-23 00:00:00+05:30,2026-01-06 00:00:00+05:30,152.45,152.0,146.45,162.46,167.46,333,-149.85,-0.3,max_hold,10,5.0,URBAN-SM,Gap Up
2026-02-10 00:00:00+05:30,2026-02-19 00:00:00+05:30,258.48,237.17,237.17,293.99,311.75,93,-1981.54,-8.24,stop_loss,8,17.76,VAIBHAVGBL,Gap Up
2025-12-19 00:00:00+05:30,2025-12-31 00:00:00+05:30,9.0,8.4,8.4,10.0,10.5,3342,-1999.47,-6.65,stop_loss,8,0.5,VAISHALI,Gap Up
2026-01-28 00:00:00+05:30,2026-01-29 00:00:00+05:30,7.24,6.82,6.82,7.94,8.29,4781,-1999.82,-5.78,stop_loss,2,0.35,VAKRANGEE,Gap Up
2025-12-08 00:00:00+05:30,2025-12-10 00:00:00+05:30,72.0,66.61,66.61,80.99,85.49,370,-1996.1,-7.49,stop_loss,3,4.5,VALIANTLAB,Gap Up
2026-02-10 00:00:00+05:30,2026-02-12 00:00:00+05:30,68.49,64.58,64.58,75.0,78.26,511,-1996.84,-5.71,stop_loss,3,3.26,VALIANTLAB,Gap Up
2026-01-19 00:00:00+05:30,2026-01-19 00:00:00+05:30,6.65,6.15,6.15,7.48,7.9,4002,-1999.86,-7.51,stop_loss,1,0.42,VARDMNPOLY,Gap Up
2026-02-04 00:00:00+05:30,2026-02-05 00:00:00+05:30,7.29,6.56,6.56,8.5,9.11,2745,-1999.93,-9.99,stop_loss,2,0.61,VARDMNPOLY,Gap Up
2026-02-05 00:00:00+05:30,2026-02-05 00:00:00+05:30,610.85,580.63,580.63,661.21,686.4,66,-1994.43,-4.95,stop_loss,1,25.18,VARROC,Gap Up
2026-02-04 00:00:00+05:30,2026-02-13 00:00:00+05:30,42.92,40.3,40.3,47.28,49.46,764,-1998.62,-6.1,stop_loss,8,2.18,VASCONEQ,Gap Up
2025-12-23 00:00:00+05:30,2025-12-24 00:00:00+05:30,488.6,474.41,474.41,512.25,524.08,140,-1986.6,-2.9,stop_loss,2,11.83,VBL,Gap Up
2025-11-20 00:00:00+05:30,2025-11-20 00:00:00+05:30,238.0,221.41,221.41,265.66,279.49,120,-1991.31,-6.97,stop_loss,1,13.83,VDEAL-SM,Gap Up
2025-11-25 00:00:00+05:30,2025-12-03 00:00:00+05:30,236.1,217.5,217.5,267.09,282.59,107,-1989.74,-7.88,stop_loss,7,15.5,VDEAL-SM,Gap Up
2025-12-05 00:00:00+05:30,2025-12-08 00:00:00+05:30,60.1,57.39,57.39,64.62,66.88,737,-1999.38,-4.51,stop_loss,2,2.26,VELS-SM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,1099.3,1123.7,1031.93,1211.59,1267.73,29,341.6,1.07,max_hold,10,56.14,VENUSPIPES,Gap Up
2025-12-19 00:00:00+05:30,2025-12-24 00:00:00+05:30,56.4,62.59,53.92,60.53,62.59,807,4159.54,9.14,target_2,3,2.06,VERITAAS-SM,Gap Up
2026-01-23 00:00:00+05:30,2026-01-27 00:00:00+05:30,142.5,133.86,133.86,156.89,164.09,231,-1994.85,-6.06,stop_loss,2,7.2,VGINFOTECH-SM,Gap Up
2026-01-05 00:00:00+05:30,2026-01-08 00:00:00+05:30,156.0,145.06,145.06,174.23,183.35,182,-1991.03,-7.01,stop_loss,4,9.12,VGL,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,3325.5,3368.9,3150.28,3617.53,3763.54,11,477.4,1.31,max_hold,10,146.01,VHL,Gap Up
2025-12-24 00:00:00+05:30,2025-12-26 00:00:00+05:30,153.26,145.65,145.65,165.95,172.29,262,-1994.64,-4.97,stop_loss,2,6.34,VHLTD-BE,Gap Up
2026-02-19 00:00:00+05:30,2026-02-19 00:00:00+05:30,65.2,61.84,61.84,70.79,73.59,595,-1996.65,-5.15,stop_loss,1,2.8,VIAZ-SM,Gap Up
2026-02-18 00:00:00+05:30,2026-02-20 00:00:00+05:30,385.0,420.25,361.2,424.66,444.5,84,1480.5,4.58,max_hold,3,19.83,VILAS-SM,Gap Up
2025-12-23 00:00:00+05:30,2025-12-23 00:00:00+05:30,41.1,38.98,38.98,44.63,46.4,943,-1999.7,-5.16,stop_loss,1,1.77,VINEETLAB,Gap Up
2025-12-12 00:00:00+05:30,2025-12-12 00:00:00+05:30,1.49,1.42,1.42,1.61,1.67,27450,-1999.93,-4.89,stop_loss,1,0.06,VINNY,Gap Up
2026-02-04 00:00:00+05:30,2026-02-04 00:00:00+05:30,1.29,1.21,1.21,1.42,1.49,24822,-1999.94,-6.25,stop_loss,1,0.07,VINNY,Gap Up
2025-12-15 00:00:00+05:30,2025-12-15 00:00:00+05:30,10.27,12.23,9.49,11.57,12.23,2555,4163.93,15.87,target_2,1,0.65,VIPULLTD-BE,Gap Up
2025-12-29 00:00:00+05:30,2025-12-31 00:00:00+05:30,71.93,69.0,69.0,76.81,79.25,682,-1998.07,-4.07,stop_loss,3,2.44,VISAKAIND,Gap Up
2026-01-01 00:00:00+05:30,2026-01-01 00:00:00+05:30,56.3,53.14,53.14,61.56,64.19,633,-1997.21,-5.6,stop_loss,1,2.63,VISASTEEL,Gap Up
2026-02-19 00:00:00+05:30,2026-02-20 00:00:00+05:30,39.68,39.5,36.8,44.48,46.88,694,-124.92,-0.45,max_hold,2,2.4,VISASTEEL,Gap Up
2025-11-25 00:00:00+05:30,2025-11-26 00:00:00+05:30,496.0,547.89,475.24,530.59,547.89,96,4151.14,8.72,target_2,2,17.3,VISHNU,Gap Up
2025-12-15 00:00:00+05:30,2025-12-15 00:00:00+05:30,170.0,162.94,162.94,181.76,187.65,283,-1997.58,-4.15,stop_loss,1,5.88,VISHNUINFR-SM,Gap Up
2026-01-28 00:00:00+05:30,2026-02-02 00:00:00+05:30,188.7,188.7,176.32,209.34,219.65,161,0.0,0.0,stop_loss,5,10.32,VISHNUINFR-SM,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,770.0,805.0,709.05,871.59,922.38,32,1120.0,4.55,max_hold,10,50.79,VIVIANA-SM,Gap Up
2026-01-20 00:00:00+05:30,2026-01-21 00:00:00+05:30,205.0,197.0,197.0,218.33,224.99,250,-1998.86,-3.9,stop_loss,2,6.66,VIYASH,Gap Up
2026-02-04 00:00:00+05:30,2026-02-06 00:00:00+05:30,212.5,202.15,202.15,229.75,238.38,193,-1997.88,-4.87,stop_loss,3,8.63,VIYASH,Gap Up
2026-02-20 00:00:00+05:30,2026-02-20 00:00:00+05:30,15.6,17.17,14.14,18.03,19.24,1373,2155.61,10.06,max_hold,1,1.21,VLEGOV,Gap Up
2025-12-24 00:00:00+05:30,2026-01-01 00:00:00+05:30,27.9,32.45,26.08,30.94,32.45,1098,4166.52,13.6,target_2,5,1.52,VLINFRA-SM,Gap Up
2026-02-17 00:00:00+05:30,2026-02-20 00:00:00+05:30,692.8,724.5,645.46,771.71,811.16,42,1331.4,4.58,max_hold,4,39.45,VMARCIND-SM,Gap Up
2026-01-16 00:00:00+05:30,2026-01-21 00:00:00+05:30,219.45,210.4,210.4,234.54,242.08,220,-1991.31,-4.12,stop_loss,4,7.54,VOLERCAR-SM,Gap Up
2026-01-27 00:00:00+05:30,2026-02-03 00:00:00+05:30,225.0,225.0,214.1,243.16,252.25,183,0.0,0.0,stop_loss,7,9.08,VOLERCAR-SM,Gap Up
2026-01-16 00:00:00+05:30,2026-01-21 00:00:00+05:30,174.0,174.0,163.57,191.38,200.07,191,0.0,0.0,stop_loss,4,8.69,VR-SM,Gap Up
2026-02-02 00:00:00+05:30,2026-02-20 00:00:00+05:30,21.35,23.05,20.25,23.19,24.1,1815,3085.5,7.96,max_hold,4,0.92,VSCL-ST,Gap Up
2026-01-23 00:00:00+05:30,2026-02-03 00:00:00+05:30,2650.0,3018.01,2502.79,2895.34,3018.01,13,3680.14,10.68,target_2,8,122.67,WAAREEENER,Gap Up
2026-01-14 00:00:00+05:30,2026-01-14 00:00:00+05:30,1015.0,978.32,978.32,1076.13,1106.69,54,-1980.57,-3.61,stop_loss,1,30.56,WAAREERTL,Gap Up
2026-01-23 00:00:00+05:30,2026-02-05 00:00:00+05:30,900.0,898.4,844.95,991.74,1037.61,36,-57.6,-0.18,max_hold,10,45.87,WAAREERTL,Gap Up
2026-02-09 00:00:00+05:30,2026-02-20 00:00:00+05:30,1221.0,1272.9,1157.71,1326.49,1379.23,31,778.5,2.06,max_hold,10,52.74,WABAG,Gap Up
2025-12-01 00:00:00+05:30,2025-12-02 00:00:00+05:30,174.13,163.84,163.84,191.29,199.86,194,-1996.93,-5.91,stop_loss,2,8.58,WALCHANNAG,Gap Up
2026-02-01 00:00:00+05:30,2026-02-06 00:00:00+05:30,192.0,177.62,177.62,215.96,227.95,139,-1998.62,-7.49,stop_loss,6,11.98,WALCHANNAG,Gap Up
2026-01-29 00:00:00+05:30,2026-02-03 00:00:00+05:30,186.13,229.78,168.67,215.23,229.78,114,4146.95,19.54,target_2,5,14.55,WANBURY,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,84.3,86.04,78.91,93.28,97.77,371,321.9,1.03,max_hold,10,4.49,WEIZMANIND,Gap Up
2025-12-23 00:00:00+05:30,2026-01-06 00:00:00+05:30,805.95,788.35,779.52,850.01,872.04,75,-1320.0,-2.18,max_hold,10,22.03,WELCORP,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,808.0,807.4,767.76,875.06,908.6,49,-29.4,-0.07,max_hold,10,33.53,WELCORP,Gap Up
2026-01-28 00:00:00+05:30,2026-01-30 00:00:00+05:30,128.9,122.1,122.1,140.24,145.91,293,-1993.82,-5.28,stop_loss,3,5.67,WELSPUNLIV,Gap Up
2025-12-02 00:00:00+05:30,2025-12-02 00:00:00+05:30,52.96,49.98,49.98,57.92,60.4,671,-1998.05,-5.62,stop_loss,1,2.48,WEWIN,Gap Up
2025-12-04 00:00:00+05:30,2025-12-15 00:00:00+05:30,72.8,67.86,67.86,81.03,85.14,405,-1999.54,-6.78,stop_loss,2,4.11,WHITEFORCE-SM,Gap Up
2025-12-31 00:00:00+05:30,2025-12-31 00:00:00+05:30,31.99,29.63,29.63,35.92,37.88,848,-1998.86,-7.37,stop_loss,1,1.96,WILLAMAGOR,Gap Up
2026-01-23 00:00:00+05:30,2026-01-23 00:00:00+05:30,32.7,30.27,30.27,36.75,38.78,823,-1999.89,-7.43,stop_loss,1,2.02,WILLAMAGOR,Gap Up
2025-12-23 00:00:00+05:30,2025-12-31 00:00:00+05:30,159.0,146.07,146.07,180.56,191.34,154,-1991.88,-8.13,stop_loss,6,10.78,WIPL,Gap Up
2025-12-15 00:00:00+05:30,2025-12-15 00:00:00+05:30,334.5,310.38,310.38,374.71,394.81,82,-1978.19,-7.21,stop_loss,1,20.1,WOMANCART-SM,Gap Up
2026-02-12 00:00:00+05:30,2026-02-20 00:00:00+05:30,179.1,174.4,159.12,212.4,229.05,100,-470.0,-2.62,max_hold,7,16.65,WOMANCART-SM,Gap Up
2026-02-10 00:00:00+05:30,2026-02-11 00:00:00+05:30,81.0,77.1,77.1,87.5,90.75,512,-1997.68,-4.82,stop_loss,2,3.25,WSI,Gap Up
2025-12-10 00:00:00+05:30,2025-12-23 00:00:00+05:30,134.0,132.77,123.81,150.98,159.47,196,-241.08,-0.92,max_hold,10,8.49,XELPMOC,Gap Up
2026-01-29 00:00:00+05:30,2026-01-30 00:00:00+05:30,142.11,133.37,133.37,156.68,163.96,228,-1992.98,-6.15,stop_loss,2,7.28,XELPMOC,Gap Up
2025-12-02 00:00:00+05:30,2025-12-15 00:00:00+05:30,37.0,38.58,33.97,42.05,44.58,659,1041.22,4.27,max_hold,10,2.53,XTGLOBAL,Gap Up
2026-01-27 00:00:00+05:30,2026-02-12 00:00:00+05:30,11.25,10.53,10.53,12.46,13.06,2761,-1999.75,-6.44,stop_loss,9,0.6,YCCL-SM,Gap Up
2025-11-24 00:00:00+05:30,2025-11-25 00:00:00+05:30,30.9,29.6,29.6,33.06,34.15,1540,-1999.8,-4.2,stop_loss,2,1.08,YUDIZ-SM,Gap Up
2026-02-02 00:00:00+05:30,2026-02-05 00:00:00+05:30,29.85,33.78,28.28,32.47,33.78,1271,4161.52,10.97,target_2,4,1.31,YUDIZ-SM,Gap Up
2026-02-19 00:00:00+05:30,2026-02-20 00:00:00+05:30,757.05,747.6,709.84,835.73,875.07,42,-396.9,-1.25,max_hold,2,39.34,YUKEN,Gap Up
2025-12-08 00:00:00+05:30,2025-12-19 00:00:00+05:30,239.55,228.25,223.55,266.22,279.56,124,-1401.2,-4.72,max_hold,10,13.34,ZENITHEXPO,Gap Up
2026-01-19 00:00:00+05:30,2026-01-20 00:00:00+05:30,1327.9,1274.7,1274.7,1416.57,1460.91,37,-1968.51,-4.01,stop_loss,2,44.34,ZENTEC,Gap Up
2026-02-05 00:00:00+05:30,2026-02-13 00:00:00+05:30,274.65,274.65,255.99,305.76,321.31,107,0.0,0.0,stop_loss,7,15.55,ZODIAC,Gap Up
2026-01-23 00:00:00+05:30,2026-01-27 00:00:00+05:30,82.04,77.88,77.88,88.97,92.44,480,-1997.07,-5.07,stop_loss,2,3.47,ZODIACLOTH,Gap Up
2026-02-04 00:00:00+05:30,2026-02-17 00:00:00+05:30,905.2,906.65,881.92,944.0,963.4,85,123.25,0.16,max_hold,10,19.4,ZYDUSLIFE,Gap Up
2025-12-22 00:00:00+05:30,2026-01-07 00:00:00+05:30,16.2,16.69,15.49,17.38,17.86,2815,689.43,1.51,max_hold,12,0.47,3IINFOLTD,RSI Setup
2026-01-29 00:00:00+05:30,2026-02-12 00:00:00+05:30,15.14,15.5,14.09,16.89,17.59,1902,342.36,1.19,max_hold,12,0.7,3IINFOLTD,RSI Setup
2025-12-09 00:00:00+05:30,2025-12-24 00:00:00+05:30,34650.0,34575.0,33609.64,36383.93,37077.5,1,-75.0,-0.22,max_hold,12,693.57,3MINDIA,RSI Setup
2026-02-06 00:00:00+05:30,2026-02-16 00:00:00+05:30,35.4,32.16,32.16,40.79,42.95,618,-1999.67,-9.14,stop_loss,7,2.16,3PLAND,RSI Setup
2025-12-08 00:00:00+05:30,2025-12-09 00:00:00+05:30,16.04,14.7,14.7,18.27,19.16,1493,-1999.55,-8.35,stop_loss,2,0.89,A2ZINFRA,RSI Setup
2025-12-09 00:00:00+05:30,2025-12-24 00:00:00+05:30,483.5,486.9,471.59,503.35,511.29,167,567.8,0.7,max_hold,12,7.94,AADHARHFC,RSI Setup
2026-02-01 00:00:00+05:30,2026-02-01 00:00:00+05:30,491.5,478.21,478.21,513.65,522.51,150,-1993.66,-2.7,stop_loss,1,8.86,AADHARHFC,RSI Setup
2026-01-28 00:00:00+05:30,2026-01-30 00:00:00+05:30,61.0,55.86,55.86,69.57,73.0,388,-1995.43,-8.43,stop_loss,3,3.43,AAKAAR-SM,RSI Setup
