date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,ema50,ema200,ema_alignment,risk_reward,action,risk_level,target
2026-02-11 00:00:00+05:30,4350.0,4378.4,4208.0,4249.1,3342226,69.47777589994931,4090.63,4022.542,4141.660723347728,4094.7180555128166,46.94266783491139,24.694662079637848,22.248005755273542,4305.873911583319,4090.63,3875.386088416681,119.75714285714282,1112306.55,3.004770582354298,-0.46848281839263545,TITAN,897537,4069.4642857142862,4608.371428571429,4728.128571428571,4.227617949347253,8.455235898694506,11.273647864926009,2.0,2.666666666666667,2026-02-12,Swing Trading,,,,2.0,HOLD,HIGH,4608.371428571429
2026-02-11 00:00:00+05:30,6000.0,6156.0,5973.5,6019.0,771051,54.41624365482234,5867.2,5940.94,5890.315009690337,5900.057300027941,-9.742290337603663,-26.655978870726173,16.91368853312251,6006.200719422628,5867.2,5728.199280577372,148.71428571428572,394797.2,1.9530305686058562,2.4772282284838685,BRITANNIA,140033,5795.928571428572,6390.785714285715,6539.5,3.706121092730162,6.176868487883613,8.64761588303705,1.6666666666666692,2.3333333333333344,2026-02-12,Gap Up,,,,1.6666666666666692,BUY,MEDIUM,6390.785714285715
2026-02-11 00:00:00+05:30,7505.0,7805.0,7501.0,7771.0,2286430,70.55808656036446,7188.175,7241.22,7274.462746091476,7239.14178913167,35.32095695980661,-16.93596104055072,52.25691800035733,7560.451676255997,7188.175,6815.898323744003,224.64285714285714,517477.0,4.418418596382061,6.510416666666667,EICHERMOT,232961,7434.035714285715,8444.92857142857,8669.57142857143,4.336176627387535,8.67235325477507,11.563137673033449,2.0,2.666666666666672,2026-02-12,Gap Up,,,,2.0,BUY,HIGH,8444.92857142857
2026-02-09 00:00:00+05:30,1120.0,1150.0,1100.5,1146.0,40852966,68.58257036283487,1051.0375,1005.815,1067.657092609427,1043.23837294485,24.41871966457711,19.43159755867287,4.987122105904241,1110.1724560439072,1051.0375,991.9025439560926,35.11428571428568,11999917.5,3.4044372388393502,7.464366091522871,SBIN,779521,1093.3285714285714,1251.3428571428572,1286.4571428571428,4.596110695587137,9.192221391174273,12.256295188232356,2.0,2.6666666666666647,2026-02-12,Gap Up,,,,2.0,BUY,HIGH,1251.3428571428572
2026-02-09 00:00:00+05:30,1338.0,1352.0,1328.0,1342.5,1936551,38.24492468893257,1357.665,1445.4879999999998,1340.7593267930183,1377.6011743002575,-36.84184750723921,-41.226966205795364,4.385118698556155,1452.8905665581356,1357.665,1262.4394334418644,32.85000000000004,2303782.15,0.8405964079546324,0.9398496240601504,CIPLA,177665,1293.225,1408.2,1441.0500000000002,3.670391061452521,4.8938547486033555,7.340782122905042,1.3333333333333317,2.0,2026-02-12,RSI Setup,,,,1.3333333333333317,BUY,MEDIUM,1408.2
2026-02-11 00:00:00+05:30,9818.0,9905.5,9796.0,9869.5,324008,73.22175732217573,9515.25,9337.87,9620.716439873686,9517.30157913882,103.41486073486521,81.45302862727848,21.96183210758673,9846.382426999508,9515.25,9184.117573000492,245.64285714285714,324707.6,0.9978454461798862,0.9770820544301207,BAJAJ-AUTO,4267265,9501.035714285714,10483.607142857143,10729.25,3.7333632475230383,6.222272079205057,8.711180910887077,1.6666666666666647,2.33333333333333,2026-02-12,Stage 2 Uptrend,,,,1.6666666666666647,BUY,MEDIUM,10483.607142857143
2026-02-06 00:00:00+05:30,382.5,386.9,381.35,386.35,7988984,72.43139757498405,355.59749999999997,355.32899999999995,366.9533321892847,360.141529739223,6.811802450061691,2.453832082254347,4.357970367807344,384.5620241268465,355.59749999999997,326.63297587315344,11.839285714285706,8090444.1,0.9874592669146556,1.1255071325742734,BPCL,134657,368.59107142857147,415.9482142857143,427.7875,4.59659080404518,7.660984673408638,10.725378542772097,1.6666666666666679,2.3333333333333357,2026-02-12,Stage 2 Uptrend,,,,1.6666666666666679,BUY,HIGH,415.9482142857143
2026-02-09 00:00:00+05:30,2859.9,2939.8,2846.5,2926.3,681768,68.9538406701123,2805.0600000000004,2800.972,2832.846328284306,2816.6411189990617,16.20520928524411,4.674154693884133,11.531054591359975,2905.8350261460478,2805.0600000000004,2704.284973853953,67.14285714285721,720831.4,0.9458078546522807,3.1513271528781446,GRASIM,315393,2825.5857142857144,3094.1571428571433,3161.3,3.4416938015338747,5.736156335889796,8.030618870245702,1.666666666666668,2.3333333333333317,2026-02-12,Stage 2 Uptrend,,,,1.666666666666668,BUY,MEDIUM,3094.1571428571433
2026-02-11 00:00:00+05:30,1144.7,1187.5,1142.8,1182.9,29491859,71.83190004867762,1065.2075,1013.313,1095.3379183771638,1060.5014857208932,34.83643265627052,23.996778620279873,10.839654035990645,1153.2803662140436,1065.2075,977.1346337859563,36.196428571428555,13406771.4,2.1997733921233267,3.3913119482562877,SBIN,779521,1128.6053571428572,1291.4892857142859,1327.6857142857143,4.589960508677224,9.179921017354449,12.239894689805919,2.0,2.666666666666664,2026-02-12,Stage 2 Uptrend,,,,2.0,BUY,HIGH,1291.4892857142859
2026-02-10 00:00:00+05:30,202.99,211.1,201.08,208.01,82443790,69.07533139346914,192.0805,180.461,196.18351189020876,190.478018479764,5.705493410444774,4.7215000151314666,0.9839933953133073,205.66043484985596,192.0805,178.50056515014404,7.099999999999994,36210767.6,2.276775541206699,2.975247524752471,TATASTEEL,895745,197.36,229.30999999999997,236.40999999999997,5.119946156434776,10.239892312869566,13.653189750492755,2.0000000000000027,2.6666666666666705,2026-02-12,Stage 2 Uptrend,,,,2.0000000000000027,BUY,HIGH,229.30999999999997
2026-02-06 00:00:00+05:30,7080.0,7176.5,6994.0,7152.5,668962,51.06267029972752,7030.475,7094.69,7033.640389061785,7054.277092078656,-20.63670301687125,-53.28048555717031,32.64378254029906,7399.5103677245215,7030.475,6661.439632275479,156.64285714285714,427074.6,1.5663820793837893,0.42825049143499017,APOLLOHOSP,40193,6917.535714285715,7544.107142857143,7700.75,3.2850651620312523,5.475108603385434,7.665152044739601,1.6666666666666707,2.333333333333337,2026-02-12,Strong Linearity,,,,1.6666666666666707,BUY,MEDIUM,7544.107142857143
2026-02-06 00:00:00+05:30,2000.1,2027.4,1983.0,2024.2,1257237,50.79601990049753,1976.9300000000003,2020.894,1983.422735830698,1990.9106827401974,-7.487946909499442,-17.620332663356617,10.132385753857175,2050.1109897661768,1976.9300000000003,1903.7490102338238,50.3142857142857,1295375.35,0.9705580702921357,1.2049397530123562,BAJAJFINSV,4268801,1948.7285714285715,2149.9857142857145,2200.3,3.7284570976893847,6.214095162815653,8.699733227941909,1.6666666666666698,2.3333333333333366,2026-02-12,Strong Linearity,,,,1.6666666666666698,BUY,MEDIUM,2149.9857142857145
2026-02-09 00:00:00+05:30,1260.0,1278.8,1243.5,1275.5,2111316,69.7244379985497,1210.0349999999999,1242.3120000000001,1230.069579254115,1226.81608376321,3.253495490905152,-5.693638491191103,8.947133982096254,1275.2706788074822,1210.0349999999999,1144.7993211925175,37.12857142857141,2018394.55,1.0460373072251905,2.7634547212375082,DRREDDY,225537,1219.807142857143,1368.3214285714284,1405.4499999999998,4.3663549308394405,7.277258218065734,10.188161505292028,1.6666666666666667,2.3333333333333335,2026-02-12,Strong Linearity,,,,1.6666666666666667,BUY,HIGH,1368.3214285714284
2026-02-11 00:00:00+05:30,2979.0,2979.0,2894.9,2932.6,1015218,63.526119402985074,2820.34,2809.284,2863.9515131503013,2834.6448551089347,29.306658041366518,12.798634863410388,16.50802317795613,2950.953393364982,2820.34,2689.7266066350185,68.55714285714294,735235.65,1.3808062761918576,-0.721080605301472,GRASIM,315393,2829.7642857142855,3103.9928571428572,3172.55,3.5066396469247225,5.844399411541204,8.182159176157686,1.6666666666666665,2.3333333333333335,2026-02-12,Strong Linearity,,,,1.6666666666666665,BUY,MEDIUM,3103.9928571428572
2026-02-12 00:00:00+05:30,276.0,280.3,274.7,276.15,15234045,69.47689182326054,259.1625,246.11379999999997,266.34543351449645,258.1603472355503,8.18508627894613,6.864921091594034,1.3201651873520959,284.6690645833005,259.1625,233.65593541669955,9.753571428571428,18946793.75,0.804043428192171,0.5644573925709957,ONGC,633601,261.51964285714286,300.53392857142853,310.28749999999997,5.2979747031892535,8.829957838648763,12.36194097410827,1.666666666666668,2.3333333333333357,2026-02-12,Strong Linearity,,,,1.666666666666668,BUY,HIGH,300.53392857142853
2026-02-09 00:00:00+05:30,1120.0,1150.0,1100.5,1146.0,40852966,68.58257036283487,1051.0375,1005.815,1067.657092609427,1043.23837294485,24.41871966457711,19.43159755867287,4.987122105904241,1110.1724560439072,1051.0375,991.9025439560926,35.11428571428568,11999917.5,3.4044372388393502,7.464366091522871,SBIN,779521,1093.3285714285714,1251.3428571428572,1286.4571428571428,4.596110695587137,9.192221391174273,12.256295188232356,2.0,2.6666666666666647,2026-02-12,Strong Linearity,,,,2.0,BUY,HIGH,1251.3428571428572
2026-02-10 00:00:00+05:30,202.99,211.1,201.08,208.01,82443790,69.07533139346914,192.0805,180.461,196.18351189020876,190.478018479764,5.705493410444774,4.7215000151314666,0.9839933953133073,205.66043484985596,192.0805,178.50056515014404,7.099999999999994,36210767.6,2.276775541206699,2.975247524752471,TATASTEEL,895745,197.36,229.30999999999997,236.40999999999997,5.119946156434776,10.239892312869566,13.653189750492755,2.0000000000000027,2.6666666666666705,2026-02-12,Strong Linearity,,,,2.0000000000000027,BUY,HIGH,229.30999999999997
2026-02-06 00:00:00+05:30,1563.0,1575.5,1527.0,1550.7,4429173,61.93246081757958,1429.135,1467.98,1473.5136140155128,1455.1798602444503,18.333753771062447,-5.619498902459,23.953252673521447,1574.8625652138587,1429.135,1283.4074347861413,63.67857142857146,3236732.2,1.3684088538433916,-1.2418800152846772,ADANIPORTS,3861249,1455.182142857143,1709.8964285714287,1773.5750000000003,6.159660614100542,10.266101023500914,14.372541432901285,1.6666666666666685,2.3333333333333366,2026-02-12,Pyramiding,,,,1.6666666666666685,BUY,HIGH,1709.8964285714287
2026-02-11 00:00:00+05:30,2012.9,2021.0,1996.7,2012.1,7423601,51.90898573081371,1996.275,2052.7819999999997,2007.3363738595863,2017.4533946052347,-10.11702074564846,-18.313298679390495,8.196277933742035,2048.8137826677716,1996.275,1943.7362173322285,46.47142857142853,7174425.75,1.0347310375328647,0.03977526972604557,BHARTIARTL,2714625,1942.392857142857,2128.278571428571,2174.75,3.46439753775373,5.7739958962562055,8.083594254758715,1.6666666666666634,2.3333333333333366,2026-02-12,Pyramiding,,,,1.6666666666666634,BUY,MEDIUM,2128.278571428571
2026-02-11 00:00:00+05:30,6000.0,6156.0,5973.5,6019.0,771051,54.41624365482234,5867.2,5940.94,5890.315009690337,5900.057300027941,-9.742290337603663,-26.655978870726173,16.91368853312251,6006.200719422628,5867.2,5728.199280577372,148.71428571428572,394797.2,1.9530305686058562,2.4772282284838685,BRITANNIA,140033,5795.928571428572,6390.785714285715,6539.5,3.706121092730162,6.176868487883613,8.64761588303705,1.6666666666666692,2.3333333333333344,2026-02-12,Pyramiding,,,,1.6666666666666692,BUY,MEDIUM,6390.785714285715
2026-02-12 00:00:00+05:30,6448.0,6448.0,6201.5,6230.0,690592,56.934306569343065,6108.05,6302.03,6167.956325653322,6198.997748340632,-31.041422687309932,-65.70938591111093,34.667963223800996,6317.628499299029,6108.05,5898.471500700972,222.71428571428572,406016.35,1.7008970205263902,-2.4504814843811165,DIVISLAB,2800641,5895.928571428572,6786.785714285715,7009.5,5.362302224260489,8.93717037376749,12.51203852327448,1.6666666666666683,2.3333333333333344,2026-02-12,Pyramiding,,,,1.6666666666666683,BUY,HIGH,6786.785714285715
2026-02-10 00:00:00+05:30,7280.0,7325.0,7201.0,7296.0,467662,55.68513119533528,7169.825,7228.31,7184.183245380835,7196.593132262203,-12.409886881368038,-30.00019054064005,17.590303659272013,7444.535618076935,7169.825,6895.114381923065,209.64285714285714,416287.3,1.1234116438334776,1.3967062747550554,EICHERMOT,232961,6981.535714285715,7820.107142857143,8029.75,4.31009163533834,7.1834860588972465,10.05688048245614,1.6666666666666696,2.3333333333333366,2026-02-12,Pyramiding,,,,1.6666666666666696,BUY,HIGH,7820.107142857143
2026-02-10 00:00:00+05:30,5785.0,5845.0,5718.0,5753.5,816528,62.09223847019122,5629.625,5805.67,5696.864150495754,5697.1866612681,-0.3225107723455949,-33.711045733068474,33.38853496072288,5904.365236165728,5629.625,5354.884763834272,166.35714285714286,485774.6,1.680878333284614,-0.052115000434291674,HEROMOTOCO,345089,5503.964285714285,6169.392857142857,6335.75,4.337111571838267,7.228519286397095,10.11992700095594,1.666666666666663,2.33333333333333,2026-02-12,Pyramiding,,,,1.666666666666663,BUY,HIGH,6169.392857142857
