date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,volume_sma_20,volume_ratio,change_pct,symbol,token,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy,ema50,ema200,ema_alignment
2025-09-26 00:00:00+05:30,3664,3794.9,3661,3729.5,5870301,76.90444145,3614.755,3593.082,3652.597576,3626.516021,26.0815551,15.91053854,10.17101656,3736.390149,3614.755,3493.119851,57.6,1642929.35,3.573069651,2.335089452,LT,2939649,3614.3,3844.7,3902.3,3.08888591,3.08888591,4.633328864,1,1.5,09-02-2026,Momentum Breakout,,,
2025-09-04 00:00:00+05:30,3527,3550,3463.4,3481.5,7600320,61.06116106,3300.29,3234.186,3322.248051,3287.496638,34.75141291,33.841062,0.910350911,3477.790742,3300.29,3122.789258,95.91428571,2944706.9,2.581010694,5.949482654,M&M,519937,3289.671429,3673.328571,3769.242857,5.509940297,5.509940297,8.264910445,1,1.5,09-02-2026,Momentum Breakout,,,
2025-09-23 00:00:00+05:30,16120,16325,16031,16097,873114,73.81921824,15242.7,13833.2,15538.69099,14951.53798,587.1530022,574.5190461,12.63395612,16140.27031,15242.7,14345.12969,301.5,576691.9,1.514004272,1.776681841,MARUTI,2815745,15494,16700,17001.5,3.746039635,3.746039635,5.619059452,1,1.5,09-02-2026,Momentum Breakout,,,
2026-01-05 00:00:00+05:30,1279,1320,1278.5,1314.6,2397082,76.35285397,1253.36,1262.118,1276.209956,1263.871689,12.33826674,5.72925704,6.609009695,1312.434704,1253.36,1194.285296,20.75,964305.5,2.48581181,2.727201688,NESTLEIND,4598529,1273.1,1356.1,1376.85,3.156853796,3.156853796,4.735280694,1,1.5,09-02-2026,Momentum Breakout,,,
2025-10-29 00:00:00+05:30,339.25,350,339.15,347.5,15423201,68.97506925,340.1925,336.973,341.4423977,339.8854035,1.556994182,1.268553349,0.288440832,345.9422162,340.1925,334.4427838,5.221428571,8573768.4,1.798882391,2.462037447,NTPC,2977281,337.0571429,357.9428571,363.1642857,3.005138746,3.005138746,4.507708119,1,1.5,09-02-2026,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,270,277.77,269.01,275.39,48267023,76.99509585,244.3245,241.645,251.3197521,245.5509065,5.768845594,2.397764518,3.371081076,265.3251982,244.3245,223.3238018,7.189285714,17111053.6,2.820809526,2.535557376,ONGC,633601,261.0114286,289.7685714,296.9578571,5.221166865,5.221166865,7.831750297,1,1.5,09-02-2026,Momentum Breakout,,,
2026-02-04 00:00:00+05:30,288.8,292,282.9,289.4,27775044,72.54901961,261.04,264.302,266.9175128,264.2381915,2.679321285,-0.889452043,3.568773327,280.1607685,261.04,241.9192315,8.05,18361200.05,1.512703087,2.189265537,POWERGRID,3834113,273.3,305.5,313.55,5.563234278,5.563234278,8.344851417,1,1.5,09-02-2026,Momentum Breakout,,,
2025-11-20 00:00:00+05:30,1530,1550.9,1526.7,1549.1,18171724,73.12977099,1495.585,1432.506,1509.554219,1481.197692,28.35652674,26.61360038,1.74292636,1543.875885,1495.585,1447.294115,20.17857143,10770469.15,1.687180358,1.988280993,RELIANCE,738561,1508.742857,1589.457143,1609.635714,2.605199332,2.605199332,3.907798998,1,1.5,09-02-2026,Momentum Breakout,,,
2025-06-27 00:00:00+05:30,30005,31280,30000,31030,218128,64.15981199,29515.75,30090.3,29615.76088,29758.13975,-142.3788732,-285.8249594,143.4460862,30613.58651,29515.75,28417.91349,608.5714286,57362.2,3.802643553,3.072579306,SHREECEM,794369,29812.85714,32247.14286,32855.71429,3.922471341,3.922471341,5.883707012,1,1.5,09-02-2026,Momentum Breakout,,,
2025-07-15 00:00:00+05:30,1705,1730.9,1687.9,1727.5,3332578,70.63435495,1672.735,1688.932,1681.927699,1681.110528,0.817171626,-4.537740292,5.354911918,1705.679948,1672.735,1639.790052,26.82142857,2028808.4,1.642628254,2.668489243,SUNPHARMA,857857,1673.857143,1781.142857,1807.964286,3.105230515,3.105230515,4.657845772,1,1.5,09-02-2026,Momentum Breakout,,,
2025-12-29 00:00:00+05:30,1174,1200.9,1170.5,1195.2,1806020,72.57769653,1163.92,1167.552,1175.616311,1169.018205,6.598106543,3.548815951,3.049290592,1198.047908,1163.92,1129.792092,18.56428571,774542.15,2.331725911,1.658586374,TATACONSUM,878593,1158.071429,1232.328571,1250.892857,3.106473513,3.106473513,4.65971027,1,1.5,09-02-2026,Momentum Breakout,,,
2026-01-29 00:00:00+05:30,194.45,202.99,194.11,202.32,60610904,70.51395658,186.188,175.7288,189.5800575,184.2398385,5.340219025,4.208979847,1.131239177,197.2982411,186.188,175.0777589,5.385,31935176.15,1.897935484,4.369357751,TATASTEEL,895745,191.55,213.09,218.475,5.323250297,5.323250297,7.984875445,1,1.5,09-02-2026,Momentum Breakout,,,
2025-12-04 00:00:00+05:30,3194,3250,3187.4,3229.2,5025905,71.21212121,3120.78,3047.798,3148.947484,3113.951673,34.99581141,29.03402563,5.961785776,3227.22472,3120.78,3014.33528,44.22857143,2952822.45,1.702068135,1.547169811,TCS,2953217,3140.742857,3317.657143,3361.885714,2.739289696,2.739289696,4.108934544,1,1.5,09-02-2026,Momentum Breakout,,,
2026-01-19 00:00:00+05:30,1690,1736,1673.5,1718.3,10621562,66.2273981,1616.29,1551.17,1625.794567,1601.549835,24.24473129,19.15592149,5.088809793,1682.282341,1616.29,1550.297659,38.48571429,1782534.1,5.958686569,2.861418737,TECHM,3465729,1641.328571,1795.271429,1833.757143,4.47951048,4.47951048,6.719265719,1,1.5,09-02-2026,Momentum Breakout,,,
2025-12-31 00:00:00+05:30,3984,4061.9,3975.1,4051.5,1358731,78.30033003,3897.07,3850.404,3950.567482,3903.853423,46.71405984,36.81174562,9.902314217,4042.064143,3897.07,3752.075857,57.59285714,779805.35,1.742397638,1.94761078,TITAN,897537,3936.314286,4166.685714,4224.278571,2.843038733,2.843038733,4.2645581,1,1.5,09-02-2026,Momentum Breakout,,,
2026-01-27 00:00:00+05:30,12544,12825,12500,12589,926373,64.08529742,12112.4,11820.12,12250.88224,12078.73995,172.1422923,138.0686038,34.07368854,12574.11142,12112.4,11650.68858,293.5,295807.45,3.13167569,1.778640149,ULTRACEMCO,2952193,12002,13176,13469.5,4.662800858,4.662800858,6.994201287,1,1.5,09-02-2026,Momentum Breakout,,,
2025-12-30 00:00:00+05:30,770,792.65,768.9,787.35,8329037,70.09700548,756.8175,741.97,767.0996371,757.1958633,9.903773788,7.625540903,2.278232885,787.7366863,756.8175,725.8983137,16.29642857,2828203.15,2.944992477,2.127245606,UPL,2889473,754.7571429,819.9428571,836.2392857,4.139563999,4.139563999,6.209345998,1,1.5,09-02-2026,Momentum Breakout,,,
2025-12-03 00:00:00+05:30,244.3,250.65,244.25,248.3,17215454,67.6300578,239.425,238.218,242.4088098,240.3184948,2.090315011,1.124647963,0.965667049,248.0432487,239.425,230.8067513,3.789285714,8555585.55,2.012188868,1.824892352,WIPRO,969473,240.7214286,255.8785714,259.6678571,3.052183419,3.052183419,4.578275128,1,1.5,09-02-2026,Momentum Breakout,,,
2026-01-27 00:00:00+05:30,1909,1973.9,1893,1959.5,5449633,26.90531178,2157.525,2239.468,2074.564307,2148.954759,-74.39045176,-49.25039962,-25.14005214,2380.802669,2157.525,1934.247331,72.77142857,1451454.05,3.754602497,5.112112434,ADANIENT,6401,1813.957143,2105.042857,2177.814286,7.42755076,7.42755076,11.14132614,1,1.5,09-02-2026,Mean Reversion,,,
2025-08-06 00:00:00+05:30,1374,1386.9,1358.1,1367.1,2293293,32.3407775,1410.265,1419.462,1386.452261,1401.463213,-15.01095186,-8.149178251,-6.861773606,1478.903712,1410.265,1341.626288,29.27142857,1175213.1,1.951384817,0.662690524,ADANIPORTS,3861249,1308.557143,1425.642857,1454.914286,4.282265902,4.282265902,6.423398853,1,1.5,09-02-2026,Mean Reversion,,,
2025-12-16 00:00:00+05:30,7110,7148,7025,7051.5,385236,20.78699743,7228.35,7523.26,7137.402327,7272.851608,-135.4492812,-132.0687224,-3.380558823,7516.788646,7228.35,6939.911354,97.64285714,322125.45,1.195919168,-0.493896846,APOLLOHOSP,40193,6856.214286,7246.785714,7344.428571,2.769420893,2.769420893,4.15413134,1,1.5,09-02-2026,Mean Reversion,,,
2025-09-19 00:00:00+05:30,2475,2509.5,2468.5,2481.7,3731525,32.29291717,2522.505,2475.908,2510.529878,2508.323302,2.206575725,14.70719082,-12.50061509,2590.501485,2522.505,2454.508515,35.58571429,1290276.5,2.892035157,0.121031186,ASIANPAINT,60417,2410.528571,2552.871429,2588.457143,2.867849803,2.867849803,4.301774705,1,1.5,09-02-2026,Mean Reversion,,,
2025-12-19 00:00:00+05:30,1236.7,1241.5,1229.1,1230.6,5055047,35.21311475,1266.8,1243.736,1252.518505,1254.223884,-1.70537892,6.826723407,-8.532102327,1311.318334,1266.8,1222.281666,20.51428571,4631963.8,1.091339919,0.065051228,AXISBANK,1510401,1189.571429,1271.628571,1292.142857,3.334029858,3.334029858,5.001044787,1,1.5,09-02-2026,Mean Reversion,,,
2025-11-10 00:00:00+05:30,8795,8838,8685.5,8772,992874,20.36021926,8983.55,8961.7,8870.916854,8910.073465,-39.15661132,3.431682895,-42.58829421,9274.517877,8983.55,8692.582123,134.6071429,337821.4,2.939050042,0.579028837,BAJAJ-AUTO,4267265,8502.785714,9041.214286,9175.821429,3.069018305,3.069018305,4.603527457,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-30 00:00:00+05:30,1928.5,1956.6,1927,1952.6,1342205,39.42921517,1992.155,2029.87,1967.148346,1992.895925,-25.74757898,-21.79381229,-3.953766688,2068.909797,1992.155,1915.400203,38.14285714,1188355.15,1.129464538,0.230994302,BAJAJFINSV,4268801,1876.314286,2028.885714,2067.028571,3.90687874,3.90687874,5.860318111,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-16 00:00:00+05:30,940.2,963,936.8,950.25,10710080,24.96225466,981.535,1004.806,965.6280495,982.4568103,-16.82876087,-13.72760632,-3.101154549,1025.909366,981.535,937.1606345,18.74642857,6551970.95,1.634634842,0.45456948,BAJFINANCE,81153,912.7571429,987.7428571,1006.489286,3.945578231,3.945578231,5.918367347,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-29 00:00:00+05:30,1964,1970.5,1939,1967.9,6065044,18.20667031,2035.4,2080.358,2000.174761,2032.45634,-32.2815788,-25.14235771,-7.139221094,2139.263331,2035.4,1931.536669,38.81428571,5662434.65,1.07110181,0.521019564,BHARTIARTL,2714625,1890.271429,2045.528571,2084.342857,3.944741675,3.944741675,5.917112513,1,1.5,09-02-2026,Mean Reversion,,,
2025-12-02 00:00:00+05:30,345.85,351.1,344.4,348.75,9468149,35.07805326,355.565,336.013,351.2896635,347.6427431,3.64692036,6.238037471,-2.591117111,368.1167497,355.565,343.0132503,7.732142857,8393864.2,1.127984534,1.336626471,BPCL,134657,333.2857143,364.2142857,371.9464286,4.434203789,4.434203789,6.651305684,1,1.5,09-02-2026,Mean Reversion,,,
2025-08-13 00:00:00+05:30,5363.5,5393,5299,5375.5,388683,33.97953689,5613.475,5670.72,5508.155691,5596.094336,-87.93864455,-47.66608308,-40.27256146,5934.597452,5613.475,5292.352548,126.5,366048.85,1.061833687,0.702510303,BRITANNIA,140033,5122.5,5628.5,5755,4.706538927,4.706538927,7.05980839,1,1.5,09-02-2026,Mean Reversion,,,
2025-07-24 00:00:00+05:30,1470.5,1490,1470.3,1487.9,1389152,39.46932007,1490.6,1491.256,1482.493435,1488.682472,-6.189036333,-4.873077499,-1.315958834,1520.182356,1490.6,1461.017644,19.82142857,1372358.3,1.01223711,0.977265015,CIPLA,177665,1448.257143,1527.542857,1547.364286,2.664349563,2.664349563,3.996524344,1,1.5,09-02-2026,Mean Reversion,,,
2025-10-15 00:00:00+05:30,371.2,375.25,371.2,374.1,6135157,35.05338078,377.965,375.462,374.5474741,376.1150252,-1.567551139,-0.724778158,-0.842772981,388.7293711,377.965,367.2006289,5.053571429,5373321.55,1.141781102,0.862766244,COALINDIA,5215745,363.9928571,384.2071429,389.2607143,2.701722229,2.701722229,4.052583343,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-23 00:00:00+05:30,6099.5,6145,5987,6011.5,460503,32.57090576,6346.6,6397.94,6213.135481,6315.177156,-102.0416751,-49.11051605,-52.93115903,6762.292776,6346.6,5930.907224,159,425239.95,1.082925064,-0.980069181,DIVISLAB,2800641,5693.5,6329.5,6488.5,5.2898611,5.2898611,7.934791649,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-21 00:00:00+05:30,1170,1193.8,1148.4,1157.2,2322066,11.72922252,1227.99,1245.746,1196.456734,1222.15932,-25.70258567,-16.8281798,-8.874405863,1311.747567,1227.99,1144.232433,24.08571429,1376719.6,1.686665898,-0.81426245,DRREDDY,225537,1109.028571,1205.371429,1229.457143,4.162757395,4.162757395,6.244136092,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-29 00:00:00+05:30,7071.5,7108.5,6978,7056.5,632904,21.59827214,7305.225,7214.92,7175.534219,7224.427031,-48.89281111,-2.897738526,-45.99507258,7674.192903,7305.225,6936.257097,181.6785714,401914.35,1.57472357,-0.205062933,EICHERMOT,232961,6693.142857,7419.857143,7601.535714,5.149254487,5.149254487,7.72388173,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-23 00:00:00+05:30,2789.9,2805,2752.5,2759,606097,38.08125306,2806.06,2782.212,2779.594545,2791.368605,-11.77406009,-3.803268956,-7.970791138,2889.545956,2806.06,2722.574044,54.68571429,603997.6,1.003475842,-1.025972162,GRASIM,315393,2649.628571,2868.371429,2923.057143,3.964169212,3.964169212,5.946253819,1,1.5,09-02-2026,Mean Reversion,,,
2025-07-18 00:00:00+05:30,1544,1550,1530,1548.8,3902458,8.799266728,1669.95,1668.062,1618.643344,1649.221563,-30.57821848,-9.320698609,-21.25751987,1801.381479,1669.95,1538.518521,30.88571429,3427390.3,1.138609163,0.317378069,HCLTECH,1850625,1487.028571,1610.571429,1641.457143,3.988341204,3.988341204,5.982511806,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-19 00:00:00+05:30,935.9,936.15,919.5,927.9,38191942,17.24845996,967.9425,984.447,947.8791652,965.0429043,-17.16373911,-12.22594253,-4.937796579,1023.565737,967.9425,912.3192629,15.90714286,24771927.9,1.541742821,-0.343679519,HDFCBANK,341249,896.0857143,959.7142857,975.6214286,3.428633012,3.428633012,5.142949517,1,1.5,09-02-2026,Mean Reversion,,,
2025-12-19 00:00:00+05:30,5725,5797.5,5725,5781,769295,22.20421394,6064.95,5774.77,5932.307479,5921.766725,10.54075404,76.65264119,-66.11188715,6426.303581,6064.95,5703.596419,135.1071429,730931.9,1.05248519,0.565364878,HEROMOTOCO,345089,5510.785714,6051.214286,6186.321429,4.674178961,4.674178961,7.011268441,1,1.5,09-02-2026,Mean Reversion,,,
2025-09-30 00:00:00+05:30,2497.9,2526.3,2491.6,2514.4,1678088,26.70516059,2583.045,2560.202,2546.468292,2564.899806,-18.43151468,-5.023401906,-13.40811277,2686.910915,2583.045,2479.179085,43.01428571,1409249.95,1.190766762,0.660554866,HINDUNILVR,356865,2428.371429,2600.428571,2643.442857,3.421435389,3.421435389,5.132153084,1,1.5,09-02-2026,Mean Reversion,,,
2025-12-24 00:00:00+05:30,1363.8,1368.2,1357.6,1359.8,8955140,35.00557414,1372.75,1371.678,1364.433121,1368.508984,-4.075862621,-2.79526395,-1.280598671,1401.237227,1372.75,1344.262773,15.07142857,8899505.85,1.006251375,-0.234776229,ICICIBANK,1270529,1329.657143,1389.942857,1405.014286,2.216712542,2.216712542,3.325068813,1,1.5,09-02-2026,Mean Reversion,,,
2026-01-14 00:00:00+05:30,1588,1617,1583.1,1599.8,7557157,33.10308183,1628.825,1582.312,1613.793099,1609.891737,3.901362228,11.64561708,-7.744254856,1680.712525,1628.825,1576.937475,28.57857143,6748416.4,1.119841538,0.05003127,INFY,408065,1542.642857,1656.957143,1685.535714,3.572768025,3.572768025,5.359152037,1,1.5,09-02-2026,Mean Reversion,,,
2025-11-14 00:00:00+05:30,396.4,400.35,391.9,399.75,64020258,38.51351351,403.6775,400.182,400.4965351,400.8833386,-0.386803536,0.630449499,-1.017253035,415.1194116,403.6775,392.2355884,5.607142857,15139242.75,4.228762234,0.60400151,ITC,424961,388.5357143,410.9642857,416.5714286,2.805324757,2.805324757,4.207987135,1,1.5,09-02-2026,Mean Reversion,,,
